time,lat,lng,depth,mag,place,country
2017/11/15 01:23:53,36.6271667,-121.2378333,5.5,3.76,"19 km SSE of Tres Pinos, California",USA
2017/11/15 04:54:47,40.298,-124.5276667,21.66,3.01,"38 km SW of Ferndale, California",USA
2017/11/15 12:32:29,36.458,-98.7977,6.044,3.2,"15 km SSE of Waynoka, Oklahoma",USA
2017/11/15 22:56:54,32.0985,-116.6135,12.38,3.06,"23km NNE of El Sauzal, B.C., MX",USA
2017/11/16 02:21:40,36.3675,-98.1585,6.498,3.5,"2 km SE of Meno, Oklahoma",USA
2017/11/17 03:27:59,36.6203333,-121.2265,6.26,3.04,"20 km SSE of Tres Pinos, California",USA
2017/11/17 06:48:14,36.8739,-97.4438,6.481,3.3,"7 km N of Nardin, Oklahoma",USA
2017/11/18 18:41:55,36.1326,-98.9735,3.83,3.1,"4 km WSW of Seiling, Oklahoma",USA
2017/11/18 20:12:46,43.5182,-105.3568,0.0,3.1,"28 km SSE of Wright, Wyoming",USA
2017/11/19 08:12:50,35.6704,-97.3933,4.855,3.6,"6 km W of Arcadia, Oklahoma",USA
2017/11/19 08:20:31,35.6697,-97.391,6.031,3.0,"5 km W of Arcadia, Oklahoma",USA
2017/11/20 05:55:38,36.0179,-97.3284,6.031,3.2,"8 km SE of Mulhall, Oklahoma",USA
2017/11/21 14:04:39,34.8772,-97.6821,2.363,3.0,"2 km E of Bradley, Oklahoma",USA
2017/11/22 06:34:12,49.4199,-116.9369,5.0,3.1,"26 km ESE of Nelson, Canada",USA
2017/11/22 12:45:39,49.2204,-112.8426,30.0,3.3,"21 km S of Magrath, Canada",USA
2017/11/22 18:18:29,47.5393,-92.6685,0.0,3.0,Minnesota,USA
2017/11/22 20:50:55,46.8697,-112.4764,5.0,3.0,"18 km ESE of Lincoln, Montana",USA
2017/11/25 07:18:48,27.7165,-111.6378,10.0,4.0,"64 km WSW of San Carlos, Mexico",USA
2017/11/26 21:11:51,36.1069,-97.8283,6.266,3.4,"6 km E of Hennessey, Oklahoma",USA
2017/11/26 22:25:25,43.7902,-105.3875,0.0,3.0,"9 km ENE of Wright, Wyoming",USA
2017/11/29 10:42:57,39.8026667,-123.4755,6.59,3.03,"12 km N of Laytonville, California",USA
2017/11/29 20:41:32,34.8451667,-118.9038333,9.48,3.11,"4km W of Lebec, CA",USA
2017/11/30 20:15:33,43.579,-105.3003,0.0,3.1,"24 km SE of Wright, Wyoming",USA
2017/11/30 20:53:51,42.5934,-111.4042,5.7,3.2,"12 km NNW of Georgetown, Idaho",USA
2017/11/30 21:47:31,39.1977,-75.4325,9.87,4.1,"3 km NNE of Little Creek, Delaware",USA
2017/11/30 22:17:29,38.4051,-105.7807,5.0,3.6,"4 km NNW of Coaldale, Colorado",USA
2017/12/01 02:44:03,36.6396,-99.1881,3.401,3.0,"15 km SSW of Freedom, Oklahoma",USA
2017/12/01 17:12:00,34.2964,-106.802,7.03,3.8,"6 km SE of La Joya, New Mexico",USA
2017/12/01 19:24:32,44.0517,-105.3489,0.0,3.0,"21 km SSE of Antelope Valley-Crestview, Wyoming",USA
2017/12/01 20:58:41,45.2427,-106.8762,0.0,3.1,"29 km WSW of Birney, Montana",USA
2017/12/01 22:05:07,36.0121,-97.9287,4.7,3.1,"3 km NNW of Dover, Oklahoma",USA
2017/12/02 07:15:18,36.6758333,-121.2996667,3.54,3.31,"13km S of Tres Pinos, CA",USA
2017/12/03 22:31:00,43.6593,-105.3111,0.0,3.1,"17 km SE of Wright, Wyoming",USA
2017/12/05 00:31:59,36.5837,-98.5266,3.432,3.0,"5 km W of Carmen, Oklahoma",USA
2017/12/05 04:26:38,36.3699,-97.1259,6.706,4.1,"10 km SSE of Red Rock, Oklahoma",USA
2017/12/05 07:31:44,31.7996667,-116.0483333,5.03,3.66,"50km E of Maneadero, B.C., MX",USA
2017/12/06 17:46:00,36.1543,-97.4844,7.568,3.2,"9 km W of Orlando, Oklahoma",USA
2017/12/06 20:23:37,43.7463,-105.2735,0.0,3.1,"17 km E of Wright, Wyoming",USA
2017/12/07 00:33:15,33.1478333,-116.4791667,11.14,3.96,"14km NE of Julian, CA",USA
2017/12/07 00:38:03,33.15,-116.4816667,11.07,3.0,"14km NE of Julian, CA",USA
2017/12/07 01:49:22,46.5044,-112.5284,20.06,3.2,"9 km SW of Elliston, Montana",USA
2017/12/07 03:57:38,33.1501667,-116.4795,11.38,3.57,"14km NE of Julian, CA",USA
2017/12/07 10:32:47,33.147,-116.4781667,10.99,3.53,"14km ENE of Julian, CA",USA
2017/12/07 17:00:29,36.618,-121.2243333,6.09,3.21,"12km NW of Pinnacles, CA",USA
2017/12/07 21:34:38,43.7064,-105.2081,0.0,3.2,"23 km ESE of Wright, Wyoming",USA
2017/12/08 08:44:21,34.0951667,-118.671,15.17,3.13,"6km W of Topanga, CA",USA
2017/12/08 17:06:26,37.5513333,-118.8155,2.91,3.66,"12km W of Toms Place, CA",USA
2017/12/08 22:19:17,37.5473333,-118.8103333,2.84,3.78,"12km W of Toms Place, CA",USA
2017/12/08 22:52:53,37.5498333,-118.8073333,3.18,3.47,"11km W of Toms Place, CA",USA
2017/12/09 02:27:47,37.5501667,-118.8065,3.53,3.52,"11km W of Toms Place, CA",USA
2017/12/09 02:51:24,33.1431667,-116.475,10.2,3.03,"14km ENE of Julian, CA",USA
2017/12/09 20:08:34,43.6213,-105.3488,0.0,3.1,"18 km SE of Wright, Wyoming",USA
2017/12/09 20:32:39,43.7741,-105.384,0.0,3.0,"9 km ENE of Wright, Wyoming",USA
2017/12/09 20:45:24,33.4986667,-116.8006667,5.29,3.48,"9km NE of Aguanga, CA",USA
2017/12/09 21:02:30,43.7785,-105.3208,0.0,3.3,"14 km ENE of Wright, Wyoming",USA
2017/12/09 22:10:14,43.729,-105.3194,0.0,3.3,"14 km E of Wright, Wyoming",USA
2017/12/10 03:42:01,37.8081,-108.1057,5.0,3.1,"14 km NNW of Rico, Colorado",USA
2017/12/10 11:50:46,36.5034,-98.4645,6.45,3.3,"1 km WSW of Aline, Oklahoma",USA
2017/12/10 12:02:45,36.7016,-98.4297,5.0,3.5,"2 km NNW of Lambert, Oklahoma",USA
2017/12/11 06:43:06,40.1033333,-122.058,18.94,3.18,"9km ENE of Gerber, CA",USA
2017/12/11 19:02:40,43.7594,-105.3419,0.0,3.3,"12 km E of Wright, Wyoming",USA
2017/12/12 23:44:53,40.1286667,-108.8258333,5.95,3.1,"4 km NNW of Rangely, Colorado",USA
2017/12/13 21:02:43,43.7737,-105.3397,0.0,3.1,"12 km ENE of Wright, Wyoming",USA
2017/12/14 01:24:26,45.0353333,-122.5993333,17.37,3.96,"5 km E of Scotts Mills, Oregon",USA
2017/12/14 04:57:18,39.6076667,-123.6458333,7.04,4.26,"17km WSW of Laytonville, CA",USA
2017/12/14 06:02:40,37.6169,-114.5263,12.6,3.0,"1 km W of Caliente, Nevada",USA
2017/12/14 16:29:21,37.2013,-97.812,4.52,3.0,"4 km E of Freeport, Kansas",USA
2017/12/14 16:35:38,37.2027,-97.812,5.57,3.0,"4 km E of Freeport, Kansas",USA
2017/12/14 22:03:22,43.7197,-105.2982,0.0,3.2,"16 km ESE of Wright, Wyoming",USA
2017/12/15 06:47:38,40.4218333,-124.592,17.92,3.87,"28km WNW of Petrolia, CA",USA
2017/12/15 08:18:58,35.7956,-96.9594,7.097,3.0,"5 km ESE of Carney, Oklahoma",USA
2017/12/15 08:24:05,36.5635,-121.151,9.21,3.28,"4km N of Pinnacles, CA",USA
2017/12/15 09:53:41,31.1384,-103.2814,5.0,3.3,"23 km WSW of Coyanosa, Texas",USA
2017/12/15 11:41:22,36.5118,-98.6412,5.0,3.1,"17 km W of Aline, Oklahoma",USA
2017/12/16 13:38:16,35.889,-97.2831,5.92,3.0,"6 km NNW of Meridian, Oklahoma",USA
2017/12/16 18:15:50,26.3175,-96.1617,10.0,3.0,"102 km ENE of South Padre Island, Texas",USA
2017/12/16 19:02:36,43.8139,-105.3425,0.0,3.2,"13 km ENE of Wright, Wyoming",USA
2017/12/17 05:27:15,31.0396,-103.3588,1.19,3.0,"35 km SW of Coyanosa, Texas",USA
2017/12/18 13:47:21,35.8904,-97.2816,5.755,3.0,"6 km NNW of Meridian, Oklahoma",USA
2017/12/18 20:04:57,43.6708,-105.2547,0.0,3.1,"21 km ESE of Wright, Wyoming",USA
2017/12/19 11:26:19,36.5457,-98.9637,5.0,3.8,"8 km WSW of Waynoka, Oklahoma",USA
2017/12/19 14:33:03,34.9544,-97.8208,6.366,3.0,"5 km NW of Alex, Oklahoma",USA
2017/12/19 15:47:46,36.1542,-97.669,4.5,3.2,"3 km W of Marshall, Oklahoma",USA
2017/12/19 16:57:27,36.153,-97.6706,5.0,3.2,"4 km W of Marshall, Oklahoma",USA
2017/12/19 23:58:02,36.1513,-97.6721,5.0,3.0,"4 km W of Marshall, Oklahoma",USA
2017/12/20 00:00:02,39.0412,-118.8098,7.8,3.0,"10 km N of Schurz, Nevada",USA
2017/12/20 04:41:41,37.2887,-104.9265,2.12,3.4,"18 km NNE of Stonewall Gap, Colorado",USA
2017/12/20 06:00:02,36.15,-97.6687,5.047,3.5,"3 km W of Marshall, Oklahoma",USA
2017/12/20 18:00:04,47.4356,-93.0067,0.0,3.0,"5 km W of Hibbing, Minnesota",USA
2017/12/21 04:22:24,35.8931,-97.2909,7.171,3.5,"6 km SSW of Langston, Oklahoma",USA
2017/12/21 08:05:26,35.8917,-97.2867,6.946,3.1,"6 km SSW of Langston, Oklahoma",USA
2017/12/21 19:04:46,44.0627,-105.3286,0.0,3.1,"21 km SSE of Sleepy Hollow, Wyoming",USA
2017/12/21 23:00:49,43.7073,-105.271,0.0,3.0,"18 km ESE of Wright, Wyoming",USA
2017/12/22 20:16:59,44.9894,-106.9791,0.0,3.1,"17 km ENE of Ranchester, Wyoming",USA
2017/12/24 00:31:27,37.1125,-121.5183333,7.25,3.27,"9km ENE of San Martin, CA",USA
2017/12/25 06:42:57,36.001,-118.3933333,4.32,3.05,"28km N of Kernville, CA",USA
2017/12/25 18:02:16,46.9005,-112.5256,13.28,3.0,"13 km ESE of Lincoln, Montana",USA
2017/12/25 20:07:30,43.6443,-105.1159,0.0,3.2,"32 km ESE of Wright, Wyoming",USA
2017/12/27 03:19:36,37.1105,-121.5176667,7.08,3.08,"9km ENE of San Martin, CA",USA
2017/12/27 06:32:09,37.3965,-121.7468333,10.55,3.9,"8km ENE of Alum Rock, CA",USA
2017/12/27 18:06:10,43.5499,-105.3057,0.0,3.3,"26 km SE of Wright, Wyoming",USA
2017/12/27 19:57:40,43.6538,-105.1731,0.0,3.3,"27 km ESE of Wright, Wyoming",USA
2017/12/27 21:08:23,43.7916,-105.3129,0.0,3.1,"15 km ENE of Wright, Wyoming",USA
2017/12/27 22:58:10,43.6957,-105.2819,0.0,3.2,"18 km ESE of Wright, Wyoming",USA
2017/12/28 00:22:45,36.6815,-121.3125,4.28,3.3,"12km S of Tres Pinos, CA",USA
2017/12/28 07:59:51,46.9017,-112.5434,16.7,3.4,"12 km ESE of Lincoln, Montana",USA
2017/12/28 08:51:13,47.0709,-76.2872,16.29,3.6,"67 km NNW of Saint-Boniface, Canada",USA
2017/12/28 08:54:13,36.659,-121.2841667,7.44,3.14,"15km SSE of Tres Pinos, CA",USA
2017/12/28 11:39:50,36.6588333,-121.2858333,7.1,3.04,"15km SSE of Tres Pinos, CA",USA
2017/12/28 20:11:14,35.4215,-97.024,5.133,3.7,"3 km NNE of Dale, Oklahoma",USA
2017/12/29 04:45:00,36.1543,-97.671,5.644,3.8,"4 km W of Marshall, Oklahoma",USA
2017/12/29 04:45:42,40.2851667,-124.5095,19.29,3.82,"20km WSW of Petrolia, CA",USA
2017/12/29 20:10:55,43.8968,-105.3998,0.0,3.0,"17 km NNE of Wright, Wyoming",USA
2017/12/30 04:13:24,36.7203,-99.3909,6.216,3.2,"22 km NE of Fort Supply, Oklahoma",USA
2017/12/30 12:15:25,34.3155,-116.8506667,1.53,3.22,"6km N of Big Bear City, CA",USA
2017/12/30 23:46:11,37.2734,-104.8631,4.0,4.0,"15 km N of Weston, Colorado",USA
2017/12/31 19:05:01,43.6615,-105.2913,0.0,3.3,"19 km ESE of Wright, Wyoming",USA
2017/12/31 19:09:31,36.1511,-97.6653,6.059,3.2,"3 km W of Marshall, Oklahoma",USA
2017/12/31 19:49:06,40.4846667,-123.39,30.44,3.76,"19km WSW of Hayfork, CA",USA
2017/12/31 20:27:08,43.6479,-105.18,0.0,3.2,"27 km ESE of Wright, Wyoming",USA
2018/01/01 01:35:34,34.0316667,-117.593,4.08,3.09,"4km SE of Ontario, CA",USA
2018/01/01 04:18:57,31.8491667,-116.1185,12.31,3.09,"45km ENE of Maneadero, B.C., MX",USA
2018/01/02 13:42:52,31.2227,-103.5728,5.0,3.1,"16 km SSW of Lindsay, Texas",USA
2018/01/02 17:43:49,36.1523,-97.6696,4.492,3.5,Oklahoma,USA
2018/01/03 04:00:29,36.1603,-98.377,5.667,3.4,"7 km NW of Okeene, Oklahoma",USA
2018/01/03 08:36:25,46.2556667,-122.0563333,10.23,3.87,"37 km SSE of Morton, Washington",USA
2018/01/03 23:04:45,43.7066,-105.3211,0.0,3.3,"14 km ESE of Wright, Wyoming",USA
2018/01/04 10:39:37,37.8551667,-122.2568333,12.31,4.38,"2km SE of Berkeley, CA",USA
2018/01/04 15:42:27,46.9007,-70.7725,18.0,3.4,"18 km SSE of Beaupré, Canada",USA
2018/01/04 20:14:35,43.5945,-105.2256,0.0,3.4,"27 km SE of Wright, Wyoming",USA
2018/01/05 21:59:03,43.8916,-105.3542,0.0,3.0,"19 km NE of Wright, Wyoming",USA
2018/01/06 14:19:27,42.2206,-104.8104,5.0,3.0,"7 km SW of Guernsey, Wyoming",USA
2018/01/06 15:37:17,28.8497,-98.119,5.0,3.6,"17 km SW of Falls City, Texas",USA
2018/01/07 01:31:11,34.42,-120.0015,2.26,3.78,"13km W of Isla Vista, CA",USA
2018/01/07 08:56:56,28.8912,-98.2041,5.0,3.1,"20 km WSW of Falls City, Texas",USA
2018/01/07 10:55:39,35.1145,-95.8344,5.0,3.1,"7 km SW of Indianola, Oklahoma",USA
2018/01/07 19:29:41,46.8422,-112.7436,8.86,3.6,"13 km SSW of Lincoln, Montana",USA
2018/01/07 19:30:21,31.616,-115.8161667,13.98,3.91,"72km E of Maneadero, B.C., MX",USA
2018/01/08 22:38:51,38.4521667,-112.4795,11.84,3.5,"21 km W of Marysvale, Utah",USA
2018/01/09 19:02:35,43.7828,-105.3588,0.0,3.2,"11 km ENE of Wright, Wyoming",USA
2018/01/11 00:15:13,36.1563333,-120.2298333,11.36,3.14,"12km E of Coalinga, CA",USA
2018/01/11 17:43:41,45.0318,-106.7646,0.0,3.1,"30 km NNE of Sheridan, Wyoming",USA
2018/01/12 08:41:40,36.876,-97.442,7.578,3.1,"7 km N of Nardin, Oklahoma",USA
2018/01/13 01:04:08,35.6711,-97.4005,6.396,3.6,"6 km W of Arcadia, Oklahoma",USA
2018/01/13 06:26:58,33.1141667,-116.0738333,11.53,3.59,"6km ESE of Ocotillo Wells, CA",USA
2018/01/14 19:56:11,34.8168333,-116.0733333,3.75,3.71,"13km NE of Ludlow, CA",USA
2018/01/16 05:03:11,36.1229,-97.8083,5.0,3.1,"8 km E of Hennessey, Oklahoma",USA
2018/01/16 16:57:54,36.1631667,-89.686,9.42,3.64,"4 km SW of Caruthersville, Missouri",USA
2018/01/16 20:17:10,37.51,-118.8543333,9.0,3.09,"16km WSW of Toms Place, CA",USA
2018/01/16 21:40:33,31.2328333,-115.6746667,12.1,3.44,"100km ESE of Maneadero, B.C., MX",USA
2018/01/17 19:19:54,43.6419,-105.327,0.0,3.3,"18 km SE of Wright, Wyoming",USA
2018/01/17 22:05:21,43.751,-105.3637,0.0,3.1,"10 km E of Wright, Wyoming",USA
2018/01/18 05:55:11,38.785,-122.7433333,1.81,4.22,"1km NE of The Geysers, CA",USA
2018/01/19 16:17:44,26.6862,-111.0785,10.0,6.3,"79 km NNE of Loreto, Mexico",USA
2018/01/19 16:48:28,26.6067,-111.1312,10.0,4.5,"69 km NNE of Loreto, Mexico",USA
2018/01/20 13:48:54,26.6362,-111.0263,10.0,4.5,"76 km NNE of Loreto, Mexico",USA
2018/01/21 06:08:55,46.3836,-75.0633,16.84,3.0,"15 km WSW of Rivière-Rouge, Canada",USA
2018/01/21 17:04:12,30.2302,-114.2468,10.0,4.5,"104 km SSE of San Felipe, Mexico",USA
2018/01/21 17:26:48,36.459,-98.8168,6.01,3.0,"14 km SSE of Waynoka, Oklahoma",USA
2018/01/21 20:39:23,43.5934,-105.1232,0.0,3.2,"34 km ESE of Wright, Wyoming",USA
2018/01/21 21:08:30,43.8397,-105.2562,0.0,3.2,"21 km ENE of Wright, Wyoming",USA
2018/01/22 01:44:48,48.0996,-114.1276,10.21,3.0,"5 km NW of Bigfork, Montana",USA
2018/01/22 10:45:33,36.153,-97.661,6.647,3.6,"3 km W of Marshall, Oklahoma",USA
2018/01/23 06:33:23,36.9551,-97.3628,8.029,3.0,"4 km NW of Braman, Oklahoma",USA
2018/01/23 06:42:16,36.9542,-97.3656,7.988,3.0,"4 km NW of Braman, Oklahoma",USA
2018/01/23 19:01:34,43.7056,-105.4134,0.0,3.3,"8 km SE of Wright, Wyoming",USA
2018/01/23 21:00:55,36.4753333,-121.0278333,7.36,3.41,"12km ESE of Pinnacles, CA",USA
2018/01/24 06:02:33,36.9373333,-121.661,7.1,3.6,"6km NNW of Aromas, CA",USA
2018/01/25 10:09:56,33.741,-117.4911667,11.15,3.97,"12km NE of Trabuco Canyon, CA",USA
2018/01/26 03:32:08,42.5327,-111.3893,10.0,4.4,"5 km NNW of Georgetown, Idaho",USA
2018/01/26 03:35:53,42.5618,-111.4591,10.0,3.1,"11 km NW of Georgetown, Idaho",USA
2018/01/26 05:40:25,42.5405,-111.3951,10.0,3.3,"6 km NNW of Georgetown, Idaho",USA
2018/01/26 19:54:18,26.7086,-111.0119,14.69,4.4,"84 km NNE of Loreto, Mexico",USA
2018/01/26 20:03:42,43.6002,-105.3829,0.0,3.0,"18 km SSE of Wright, Wyoming",USA
2018/01/26 23:30:32,43.6506,-105.3484,0.0,3.2,"16 km SE of Wright, Wyoming",USA
2018/01/27 12:47:56,33.7411667,-117.4896667,10.55,3.14,"13km NE of Trabuco Canyon, CA",USA
2018/01/27 19:04:08,43.6741,-105.2444,0.0,3.2,"21 km ESE of Wright, Wyoming",USA
2018/01/28 20:09:02,43.3623,-105.0897,0.0,3.0,"51 km NW of Lance Creek, Wyoming",USA
2018/01/28 20:09:25,36.8544,-97.4305,5.0,3.0,"5 km NNE of Nardin, Oklahoma",USA
2018/01/28 21:23:17,36.7984,-104.9687,5.0,3.0,"29 km NNE of Ute Park, New Mexico",USA
2018/01/29 22:04:06,46.3973,-75.3136,18.0,3.0,"22 km SE of Mont-Laurier, Canada",USA
2018/01/30 19:39:05,36.9133333,-117.4233333,1.47,3.1,"42km NW of Stovepipe Wells, CA",USA
2018/01/31 03:34:32,36.2355,-120.3733333,13.95,3.14,"11km N of Coalinga, CA",USA
2018/01/31 04:30:06,31.0466,-109.2363,14.15,3.0,"35 km ENE of Fronteras, Mexico",USA
2018/01/31 18:00:11,47.4114,-93.0578,0.0,3.0,"1 km NE of Keewatin, Minnesota",USA
2018/02/01 13:31:44,43.1373,-110.8479,5.0,3.5,"14 km ESE of Alpine, Wyoming",USA
2018/02/02 18:59:29,43.7938,-105.3667,0.0,3.1,"11 km ENE of Wright, Wyoming",USA
2018/02/02 20:38:57,43.7192,-105.2773,0.0,3.2,"17 km ESE of Wright, Wyoming",USA
2018/02/02 21:01:57,43.6038,-105.3718,0.0,3.0,"19 km SSE of Wright, Wyoming",USA
2018/02/04 06:57:38,48.6325,-123.1208333,12.69,3.09,"13 km NW of Friday Harbor, Washington",USA
2018/02/04 09:39:36,34.6722,-97.4959,4.425,3.2,"6 km N of Foster, Oklahoma",USA
2018/02/04 13:27:44,40.0035,-117.1986,9.4,3.4,"57 km N of Austin, Nevada",USA
2018/02/04 20:04:36,43.8079,-105.3647,0.0,3.2,"12 km ENE of Wright, Wyoming",USA
2018/02/04 22:37:32,45.1558333,-124.3488333,30.15,3.06,"29 km W of Neskowin, Oregon",USA
2018/02/05 06:43:15,36.041,-119.7465,22.46,3.48,"18km WSW of Corcoran, CA",USA
2018/02/05 08:20:51,36.0325,-97.906,6.411,3.7,"5 km N of Dover, Oklahoma",USA
2018/02/05 08:25:39,36.0355,-97.9032,6.871,3.2,"6 km N of Dover, Oklahoma",USA
2018/02/07 11:11:47,37.2033,-97.816,5.65,3.1,"3 km E of Freeport, Kansas",USA
2018/02/07 16:12:55,36.0403,-97.8983,3.648,3.2,"6 km N of Dover, Oklahoma",USA
2018/02/08 12:28:55,36.0415,-97.8949,3.768,3.0,"6 km NNE of Dover, Oklahoma",USA
2018/02/08 13:20:32,36.0363,-97.9003,5.146,3.0,"6 km N of Dover, Oklahoma",USA
2018/02/09 19:06:22,43.7593,-105.3452,0.0,3.2,"11 km E of Wright, Wyoming",USA
2018/02/10 01:39:01,38.808,-122.8175,3.21,3.23,"6km WNW of The Geysers, CA",USA
2018/02/10 21:07:39,43.7071,-105.3084,0.0,3.1,"15 km ESE of Wright, Wyoming",USA
2018/02/10 21:39:19,43.5769,-105.1408,0.0,3.0,"34 km SE of Wright, Wyoming",USA
2018/02/11 08:28:29,40.2895,-121.1991667,13.36,3.36,"3km SE of Chester, CA",USA
2018/02/11 09:02:30,33.6528333,-117.3418333,3.71,3.52,"2km N of Lakeland Village, CA",USA
2018/02/11 11:40:26,36.033,-97.9069,5.911,3.5,"5 km N of Dover, Oklahoma",USA
2018/02/11 21:39:05,31.1738,-103.2893,5.0,3.0,"22 km WSW of Coyanosa, Texas",USA
2018/02/12 14:24:49,29.0077,-97.9173,5.0,3.1,"10 km ENE of Falls City, Texas",USA
2018/02/13 03:34:37,36.0361,-97.9017,4.599,3.2,"6 km N of Dover, Oklahoma",USA
2018/02/15 01:47:35,34.0448333,-117.14,13.38,3.34,"3km S of Mentone, CA",USA
2018/02/15 11:35:24,36.1803333,-117.851,1.9,3.31,"17km NNE of Coso Junction, CA",USA
2018/02/15 20:10:43,40.64,-109.4667,0.0,3.0,"20 km NNE of Maeser, Utah",USA
2018/02/16 07:16:06,36.5355,-98.9648,6.753,3.4,"9 km SW of Waynoka, Oklahoma",USA
2018/02/16 13:21:09,36.5336,-98.9685,6.904,3.7,"9 km SW of Waynoka, Oklahoma",USA
2018/02/16 15:53:06,36.9554,-99.3476,2.882,3.1,"28 km ENE of Buffalo, Oklahoma",USA
2018/02/16 23:08:35,35.6892,-97.3031,5.568,3.2,"3 km NE of Arcadia, Oklahoma",USA
2018/02/17 17:22:18,43.6425,-105.3211,0.0,3.2,"18 km SE of Wright, Wyoming",USA
2018/02/18 04:44:48,35.7914,-98.5748,2.281,3.2,"15 km WSW of Watonga, Oklahoma",USA
2018/02/18 05:37:46,44.746,-110.9903333,9.89,3.11,"12 km NE of West Yellowstone, Montana",USA
2018/02/18 15:29:16,44.7446667,-110.9973333,9.83,3.12,"12 km NE of West Yellowstone, Montana",USA
2018/02/19 22:04:32,28.9711,-97.9398,5.0,3.0,"7 km E of Falls City, Texas",USA
2018/02/20 10:22:30,31.7986667,-116.1098333,10.68,3.56,"44km ENE of Maneadero, B.C., MX",USA
2018/02/20 19:00:27,43.7644,-105.3949,0.0,3.3,"7 km E of Wright, Wyoming",USA
2018/02/21 00:18:36,36.1239,-97.8153,7.394,3.4,"7 km ENE of Hennessey, Oklahoma",USA
2018/02/21 18:00:01,47.4254,-93.0725,0.0,3.0,"2 km N of Keewatin, Minnesota",USA
2018/02/21 21:06:34,43.7443,-105.352,0.0,3.3,"11 km E of Wright, Wyoming",USA
2018/02/22 09:54:50,36.2298,-97.3408,8.201,3.1,"8 km SW of Perry, Oklahoma",USA
2018/02/23 06:54:29,38.0274,-115.2493,14.3,3.2,"47 km N of Hiko, Nevada",USA
2018/02/23 13:28:40,37.8256667,-121.9793333,6.93,3.31,"2km ENE of Danville, CA",USA
2018/02/23 20:19:24,37.8285,-121.9818333,5.98,3.39,"2km ENE of Danville, CA",USA
2018/02/23 20:19:39,37.8263333,-121.9845,6.16,3.51,"2km ENE of Danville, CA",USA
2018/02/24 11:55:45,36.913,-97.6509,7.686,3.6,"1 km SSE of Renfrow, Oklahoma",USA
2018/02/24 21:02:19,37.338,-117.907,6.1,3.51,"8km ESE of Deep Springs, CA",USA
2018/02/24 21:06:51,36.4519,-98.771,8.133,3.3,"17 km SE of Waynoka, Oklahoma",USA
2018/02/25 06:51:17,37.2387,-104.821,5.0,3.5,"12 km NNE of Weston, Colorado",USA
2018/02/25 08:04:52,36.7557,-97.5248,8.174,3.0,"5 km S of Deer Creek, Oklahoma",USA
2018/02/25 15:10:21,44.7535,-110.9953333,6.3,3.04,"13 km NE of West Yellowstone, Montana",USA
2018/02/26 04:44:54,26.1169,-92.1408,10.0,4.3,Gulf of Mexico,USA
2018/02/26 07:46:25,36.2086,-97.4246,8.0,3.0,"7 km SSE of Lucien, Oklahoma",USA
2018/02/26 18:44:41,33.4825,-116.5036667,12.59,3.66,"18km ESE of Anza, CA",USA
2018/02/27 06:53:47,30.7243,-109.2485,10.0,3.4,"32 km E of Esqueda, Mexico",USA
2018/02/28 14:11:47,37.6701667,-112.5306667,11.44,3.64,"8 km WNW of Hatch, Utah",USA
2018/02/28 20:14:23,43.5988,-105.244,0.0,3.3,"26 km SE of Wright, Wyoming",USA
2018/03/01 05:10:47,35.6888,-97.3051,5.248,3.7,"3 km NE of Arcadia, Oklahoma",USA
2018/03/01 10:00:17,36.679,-121.2756667,5.01,3.39,"13km SSE of Tres Pinos, CA",USA
2018/03/01 20:26:59,38.042,-97.9875,5.0,3.1,"4 km WNW of South Hutchinson, Kansas",USA
2018/03/02 15:25:23,36.582,-121.1283333,9.09,3.06,"6km NNE of Pinnacles, CA",USA
2018/03/02 20:32:11,43.5928,-105.1208,0.0,3.0,"34 km ESE of Wright, Wyoming",USA
2018/03/04 23:17:17,36.478,-97.7411,8.103,4.2,"4 km N of Breckinridge, Oklahoma",USA
2018/03/05 03:40:59,36.4833,-97.7491,8.229,4.2,"5 km NNW of Breckinridge, Oklahoma",USA
2018/03/05 06:35:19,36.4845,-97.7621,8.209,3.0,"5 km NNW of Breckinridge, Oklahoma",USA
2018/03/06 12:38:16,37.0016667,-121.4613333,8.23,3.31,"10km E of Gilroy, CA",USA
2018/03/06 17:04:55,43.5822,-105.4139,0.0,3.2,"19 km SSE of Wright, Wyoming",USA
2018/03/06 19:05:28,43.6952,-105.2935,0.0,3.4,"17 km ESE of Wright, Wyoming",USA
2018/03/06 19:46:12,36.9111,-98.328,7.743,3.8,"3 km WNW of Byron, Oklahoma",USA
2018/03/07 18:05:00,35.4871667,-120.0265,7.99,3.69,"15km N of Simmler, CA",USA
2018/03/08 08:08:29,35.5585,-120.8688333,7.38,3.22,"13km N of Cayucos, CA",USA
2018/03/08 10:48:21,38.0535,-97.9539,10.63,3.4,"2 km WSW of Hutchinson, Kansas",USA
2018/03/09 06:01:28,40.2918333,-124.5423333,15.09,4.48,"22km W of Petrolia, CA",USA
2018/03/09 06:16:45,36.4509,-98.7673,7.245,3.6,"17 km SE of Waynoka, Oklahoma",USA
2018/03/09 20:21:59,40.6805,-109.5163,0.0,3.1,"23 km NNE of Maeser, Utah",USA
2018/03/09 20:32:47,36.4891,-97.7531,5.715,3.1,"6 km NNW of Breckinridge, Oklahoma",USA
2018/03/09 23:05:12,43.7881,-105.3656,0.0,3.2,"10 km ENE of Wright, Wyoming",USA
